pair_id,source_entity_id,target_entity_id,relationship_type,case_id,evidence_reference,expected_relationship,scenario,split
ADV-PAIR-1052,PERSON-0836,PERSON-0673,RELATED_TO,CASE-0024,Civilian family member (MOTHER); strictly non-operational.,0,NEG_CIVILIAN_KINSHIP,TRAIN
ADV-PAIR-1053,PERSON-0673,PERSON-0836,RELATED_TO,CASE-0322,Civilian family member (SON); strictly non-operational.,0,NEG_CIVILIAN_KINSHIP,TRAIN
ADV-PAIR-1054,PERSON-0323,PERSON-0191,RELATED_TO,CASE-1036,Civilian family member (SISTER); strictly non-operational.,0,NEG_CIVILIAN_KINSHIP,TRAIN
ADV-PAIR-1055,PERSON-0191,PERSON-0323,RELATED_TO,CASE-0962,Civilian family member (SISTER); strictly non-operational.,0,NEG_CIVILIAN_KINSHIP,TRAIN
ADV-PAIR-1056,PERSON-0083,PERSON-0766,RELATED_TO,CASE-1016,Civilian family member (FATHER); strictly non-operational.,0,NEG_CIVILIAN_KINSHIP,TRAIN
ADV-PAIR-1057,PERSON-0766,PERSON-0083,RELATED_TO,CASE-0339,Civilian family member (SON); strictly non-operational.,0,NEG_CIVILIAN_KINSHIP,TRAIN
ADV-PAIR-1058,PERSON-0762,PERSON-0372,RELATED_TO,CASE-0154,Civilian family member (MOTHER); strictly non-operational.,0,NEG_CIVILIAN_KINSHIP,TEST
ADV-PAIR-1059,PERSON-0372,PERSON-0762,RELATED_TO,CASE-1007,Civilian family member (DAUGHTER); strictly non-operational.,0,NEG_CIVILIAN_KINSHIP,TRAIN
ADV-PAIR-1060,PERSON-0970,PERSON-0837,RELATED_TO,CASE-0657,Civilian family member (SPOUSE); strictly non-operational.,0,NEG_CIVILIAN_KINSHIP,VAL
ADV-PAIR-1061,PERSON-0837,PERSON-0970,RELATED_TO,CASE-0494,Civilian family member (SPOUSE); strictly non-operational.,0,NEG_CIVILIAN_KINSHIP,TRAIN
ADV-PAIR-1062,PERSON-0055,PERSON-0841,RELATED_TO,CASE-0678,Civilian family member (FATHER); strictly non-operational.,0,NEG_CIVILIAN_KINSHIP,TRAIN
ADV-PAIR-1063,PERSON-0841,PERSON-0055,RELATED_TO,CASE-0570,Civilian family member (DAUGHTER); strictly non-operational.,0,NEG_CIVILIAN_KINSHIP,TRAIN
ADV-PAIR-1064,PERSON-0205,PERSON-0045,RELATED_TO,CASE-0104,Civilian family member (FATHER); strictly non-operational.,0,NEG_CIVILIAN_KINSHIP,TRAIN
ADV-PAIR-1065,PERSON-0045,PERSON-0205,RELATED_TO,CASE-1039,Civilian family member (SON); strictly non-operational.,0,NEG_CIVILIAN_KINSHIP,TRAIN
ADV-PAIR-1066,PERSON-0229,PERSON-0564,TRANSFERRED_TO,CASE-0776,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1067,PERSON-0413,PERSON-0837,TRANSFERRED_TO,CASE-0482,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1068,PERSON-0081,PERSON-0471,TRANSFERRED_TO,CASE-0910,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1069,PERSON-0821,PERSON-0587,TRANSFERRED_TO,CASE-0918,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,VAL
ADV-PAIR-1070,PERSON-0091,PERSON-0878,TRANSFERRED_TO,CASE-1021,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1071,PERSON-0458,PERSON-0324,TRANSFERRED_TO,CASE-0244,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1072,PERSON-0510,PERSON-0764,TRANSFERRED_TO,CASE-0037,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1073,PERSON-0106,PERSON-0414,TRANSFERRED_TO,CASE-0845,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1074,PERSON-0037,PERSON-0571,TRANSFERRED_TO,CASE-1125,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TEST
ADV-PAIR-1075,PERSON-0001,PERSON-0846,TRANSFERRED_TO,CASE-0187,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1076,PERSON-0811,PERSON-0619,TRANSFERRED_TO,CASE-0624,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,VAL
ADV-PAIR-1077,PERSON-0912,PERSON-0521,TRANSFERRED_TO,CASE-1152,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1078,PERSON-0212,PERSON-0671,TRANSFERRED_TO,CASE-0935,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TEST
ADV-PAIR-1079,PERSON-0974,PERSON-0350,TRANSFERRED_TO,CASE-0745,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1080,PERSON-0846,PERSON-0056,TRANSFERRED_TO,CASE-0457,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TEST
ADV-PAIR-1081,PERSON-0865,PERSON-0466,TRANSFERRED_TO,CASE-0680,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1082,PERSON-0574,PERSON-0786,TRANSFERRED_TO,CASE-1229,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TEST
ADV-PAIR-1083,PERSON-0485,PERSON-0734,TRANSFERRED_TO,CASE-0745,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1084,PERSON-0734,PERSON-0464,TRANSFERRED_TO,CASE-0234,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TEST
ADV-PAIR-1085,PERSON-0100,PERSON-0778,TRANSFERRED_TO,CASE-0455,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1086,PERSON-0003,PERSON-0350,TRANSFERRED_TO,CASE-0728,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1087,PERSON-0850,PERSON-0649,TRANSFERRED_TO,CASE-0598,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1088,PERSON-0561,PERSON-0535,TRANSFERRED_TO,CASE-0766,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1089,PERSON-0719,PERSON-0109,TRANSFERRED_TO,CASE-0094,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1090,PERSON-0919,PERSON-0169,TRANSFERRED_TO,CASE-1009,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1091,PERSON-0144,PERSON-0842,TRANSFERRED_TO,CASE-0839,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1092,PERSON-0110,PERSON-0261,TRANSFERRED_TO,CASE-0402,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1093,PERSON-0193,PERSON-0124,TRANSFERRED_TO,CASE-0805,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1094,PERSON-0221,PERSON-0469,TRANSFERRED_TO,CASE-0391,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1095,PERSON-0734,PERSON-0347,TRANSFERRED_TO,CASE-0221,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1096,PERSON-0776,PERSON-0425,TRANSFERRED_TO,CASE-0096,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1097,PERSON-0949,PERSON-0649,TRANSFERRED_TO,CASE-1206,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1098,PERSON-0127,PERSON-0791,TRANSFERRED_TO,CASE-0923,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,VAL
ADV-PAIR-1099,PERSON-0469,PERSON-0675,TRANSFERRED_TO,CASE-1207,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,VAL
ADV-PAIR-1100,PERSON-0980,PERSON-0517,TRANSFERRED_TO,CASE-0276,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1101,PERSON-0987,PERSON-0511,TRANSFERRED_TO,CASE-0009,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TEST
ADV-PAIR-1102,PERSON-0544,PERSON-0754,TRANSFERRED_TO,CASE-0100,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1103,PERSON-0567,PERSON-0958,TRANSFERRED_TO,CASE-0887,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1104,PERSON-0859,PERSON-0600,TRANSFERRED_TO,CASE-0990,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1105,PERSON-0947,PERSON-0521,TRANSFERRED_TO,CASE-0363,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1106,PERSON-0709,PERSON-0593,TRANSFERRED_TO,CASE-0356,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1107,PERSON-0749,PERSON-0835,TRANSFERRED_TO,CASE-0263,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1108,PERSON-0107,PERSON-0397,TRANSFERRED_TO,CASE-1230,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1109,PERSON-0621,PERSON-0904,TRANSFERRED_TO,CASE-0660,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1110,PERSON-0517,PERSON-0903,TRANSFERRED_TO,CASE-0788,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1111,PERSON-0429,PERSON-0624,TRANSFERRED_TO,CASE-0509,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1112,PERSON-0281,PERSON-0408,TRANSFERRED_TO,CASE-0703,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TEST
ADV-PAIR-1113,PERSON-0994,PERSON-0302,TRANSFERRED_TO,CASE-0928,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1114,PERSON-0825,PERSON-0137,TRANSFERRED_TO,CASE-0283,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1115,PERSON-0423,PERSON-0617,TRANSFERRED_TO,CASE-1050,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TEST
ADV-PAIR-1116,PERSON-0307,PERSON-0864,TRANSFERRED_TO,CASE-1122,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1117,PERSON-0882,PERSON-0322,TRANSFERRED_TO,CASE-1134,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TEST
ADV-PAIR-1118,PERSON-0648,PERSON-0223,TRANSFERRED_TO,CASE-0412,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1119,PERSON-0215,PERSON-0640,TRANSFERRED_TO,CASE-0596,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1120,PERSON-0704,PERSON-0354,TRANSFERRED_TO,CASE-0272,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,VAL
ADV-PAIR-1121,PERSON-0728,PERSON-0666,TRANSFERRED_TO,CASE-0365,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TEST
ADV-PAIR-1122,PERSON-0516,PERSON-0556,TRANSFERRED_TO,CASE-0661,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1123,PERSON-0728,PERSON-0119,TRANSFERRED_TO,CASE-0722,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,VAL
ADV-PAIR-1124,PERSON-0576,PERSON-0492,TRANSFERRED_TO,CASE-1194,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1125,PERSON-0585,PERSON-0966,TRANSFERRED_TO,CASE-0855,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1126,PERSON-0691,PERSON-0766,TRANSFERRED_TO,CASE-1094,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1127,PERSON-0293,PERSON-0899,TRANSFERRED_TO,CASE-0866,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1128,PERSON-0828,PERSON-0014,TRANSFERRED_TO,CASE-1071,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1129,PERSON-0110,PERSON-0026,TRANSFERRED_TO,CASE-0781,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TEST
ADV-PAIR-1130,PERSON-0149,PERSON-0055,TRANSFERRED_TO,CASE-0116,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1131,PERSON-0205,PERSON-0274,TRANSFERRED_TO,CASE-0330,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1132,PERSON-0294,PERSON-0700,TRANSFERRED_TO,CASE-0514,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1133,PERSON-0150,PERSON-0860,TRANSFERRED_TO,CASE-0128,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,VAL
ADV-PAIR-1134,PERSON-0708,PERSON-0804,TRANSFERRED_TO,CASE-0605,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,VAL
ADV-PAIR-1135,PERSON-0209,PERSON-0772,TRANSFERRED_TO,CASE-1109,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1136,PERSON-0034,PERSON-0368,TRANSFERRED_TO,CASE-0927,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1137,PERSON-0105,PERSON-0631,TRANSFERRED_TO,CASE-1151,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1138,PERSON-0886,PERSON-0230,TRANSFERRED_TO,CASE-1150,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1139,PERSON-0399,PERSON-0244,TRANSFERRED_TO,CASE-1047,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1140,PERSON-0804,PERSON-0816,TRANSFERRED_TO,CASE-0590,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TEST
ADV-PAIR-1141,PERSON-0710,PERSON-0681,TRANSFERRED_TO,CASE-0097,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1142,PERSON-0949,PERSON-0391,TRANSFERRED_TO,CASE-0794,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1143,PERSON-0427,PERSON-0980,TRANSFERRED_TO,CASE-0641,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1144,PERSON-0990,PERSON-0566,TRANSFERRED_TO,CASE-0111,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TEST
ADV-PAIR-1145,PERSON-0014,PERSON-0762,TRANSFERRED_TO,CASE-0515,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1146,PERSON-0208,PERSON-0636,TRANSFERRED_TO,CASE-0908,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1147,PERSON-0850,PERSON-0231,TRANSFERRED_TO,CASE-0754,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1148,PERSON-0774,PERSON-0603,TRANSFERRED_TO,CASE-1120,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1149,PERSON-0757,PERSON-0618,TRANSFERRED_TO,CASE-0403,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1150,PERSON-0795,PERSON-0743,TRANSFERRED_TO,CASE-0397,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1151,PERSON-0302,PERSON-0460,TRANSFERRED_TO,CASE-0364,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1152,PERSON-0700,PERSON-0077,TRANSFERRED_TO,CASE-0383,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1153,PERSON-0986,PERSON-0178,TRANSFERRED_TO,CASE-1053,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TEST
ADV-PAIR-1154,PERSON-0123,PERSON-0387,TRANSFERRED_TO,CASE-0084,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1155,PERSON-0439,PERSON-0286,TRANSFERRED_TO,CASE-1140,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1156,PERSON-0271,PERSON-0134,TRANSFERRED_TO,CASE-0330,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1157,PERSON-0599,PERSON-0867,TRANSFERRED_TO,CASE-0523,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1158,PERSON-0006,PERSON-0339,TRANSFERRED_TO,CASE-0956,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TEST
ADV-PAIR-1159,PERSON-0727,PERSON-0960,TRANSFERRED_TO,CASE-0318,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1160,PERSON-0041,PERSON-0158,TRANSFERRED_TO,CASE-0661,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1161,PERSON-0612,PERSON-0053,TRANSFERRED_TO,CASE-0617,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1162,PERSON-0503,PERSON-0809,TRANSFERRED_TO,CASE-1173,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1163,PERSON-0564,PERSON-0367,TRANSFERRED_TO,CASE-0150,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,VAL
ADV-PAIR-1164,PERSON-0803,PERSON-0725,TRANSFERRED_TO,CASE-0651,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1165,PERSON-0539,PERSON-0226,TRANSFERRED_TO,CASE-0377,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1166,PERSON-0534,PERSON-0070,TRANSFERRED_TO,CASE-1035,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,VAL
ADV-PAIR-1167,PERSON-0164,PERSON-0426,TRANSFERRED_TO,CASE-1113,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1168,PERSON-0550,PERSON-0414,TRANSFERRED_TO,CASE-0189,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1169,PERSON-0358,PERSON-0227,TRANSFERRED_TO,CASE-0437,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1170,PERSON-0680,PERSON-0340,TRANSFERRED_TO,CASE-0679,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1171,PERSON-0370,PERSON-0301,TRANSFERRED_TO,CASE-0448,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1172,PERSON-0974,PERSON-0771,TRANSFERRED_TO,CASE-1087,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1173,PERSON-0487,PERSON-0575,TRANSFERRED_TO,CASE-0019,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1174,PERSON-0118,PERSON-0685,TRANSFERRED_TO,CASE-0709,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TEST
ADV-PAIR-1175,PERSON-0457,PERSON-0247,TRANSFERRED_TO,CASE-0500,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1176,PERSON-0982,PERSON-0041,TRANSFERRED_TO,CASE-0658,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1177,PERSON-0391,PERSON-0938,TRANSFERRED_TO,CASE-0233,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1178,PERSON-0396,PERSON-0263,TRANSFERRED_TO,CASE-1107,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
ADV-PAIR-1179,PERSON-0742,PERSON-0290,TRANSFERRED_TO,CASE-0051,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TEST
ADV-PAIR-1180,PERSON-0934,PERSON-0530,TRANSFERRED_TO,CASE-0768,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,VAL
ADV-PAIR-1181,PERSON-0527,PERSON-0823,TRANSFERRED_TO,CASE-1042,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TEST
ADV-PAIR-1182,PERSON-0457,PERSON-0499,TRANSFERRED_TO,CASE-0090,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,VAL
ADV-PAIR-1183,PERSON-0304,PERSON-0920,TRANSFERRED_TO,CASE-0395,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,VAL
ADV-PAIR-1184,PERSON-0329,PERSON-0527,TRANSFERRED_TO,CASE-0169,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,VAL
ADV-PAIR-1185,PERSON-0971,PERSON-0099,TRANSFERRED_TO,CASE-0343,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TEST
ADV-PAIR-1186,PERSON-0995,PERSON-0980,TRANSFERRED_TO,CASE-1102,Cab fare digital transaction; non-operational commercial ride.,0,NEG_COMMERCIAL_TAXI_RETAIL,TRAIN
